id,price
0,9.576359805993897
1,7.434421769201555
2,8.44443068833979
3,8.251115161942637
4,7.186277442814613
5,6.295973743358213
6,8.881916366982248
7,7.790230504355059
8,8.432800578606503
9,7.434421769201555
10,8.251115161942637
11,6.244571825886819
12,7.790230504355059
13,8.658329251011853
14,8.47323284347431
15,7.988669165725876
16,9.324449652049411
17,8.44443068833979
18,7.790230504355059
19,6.295973743358213
20,6.642232218799298
21,9.576359805993897
22,6.295973743358213
23,8.432800578606503
24,6.718088353018818
25,8.881916366982248
26,8.44443068833979
27,6.718088353018818
28,9.176749221535276
29,8.44443068833979
30,6.984514863660311
31,7.186277442814613
32,7.433804207746331
33,7.988669165725876
34,6.718088353018818
35,7.434421769201555
36,6.3546470736504785
37,6.777637006517143
38,6.984514863660311
39,7.988669165725876
40,7.671969839770583
41,6.642232218799298
42,6.6418638993810815
43,7.433804207746331
44,6.6418638993810815
45,7.433804207746331
46,9.17783868177747
47,8.251115161942637
48,7.790230504355059
49,8.260222106930275
50,7.671969839770583
51,7.434421769201555
52,8.44443068833979
53,7.988669165725876
54,8.678748213106873
55,7.029490257385727
56,9.18037836698494
57,9.492196525113993
58,9.518899355752781
59,8.881916366982248
60,6.6418638993810815
61,7.988669165725876
62,6.249496381734998
63,6.2781400481567236
64,6.6418638993810815
65,6.353240762315721
66,8.646806929410406
67,6.297714573174596
68,7.988669165725876
69,6.916886632598211
70,6.777637006517143
71,6.718088353018818
72,7.4382557609782305
73,6.353240762315721
74,7.433804207746331
75,6.249496381734998
76,7.988669165725876
77,7.671969839770583
78,6.916886632598211
79,6.749168354039229
80,8.432800578606503
81,6.984514863660311
82,6.6418638993810815
83,8.881916366982248
84,6.6418638993810815
85,6.718088353018818
86,6.984514863660311
87,8.47323284347431
88,8.280233492724001
89,8.967104413314548
90,8.597196143181264
91,6.353240762315721
92,8.893751284008873
93,8.251115161942637
94,9.576359805993897
95,8.432800578606503
96,6.916886632598211
97,6.642232218799298
98,6.749168354039229
99,7.790230504355059
100,8.96796065847547
101,6.718088353018818
102,6.6418638993810815
103,7.790230504355059
104,7.790230504355059
105,9.17783868177747
106,6.345040307946746
107,8.44443068833979
108,8.260222106930275
109,6.325664438337601
110,9.491859881151996
111,8.673707322414137
112,7.434421769201555
113,8.432800578606503
114,8.64620355964876
115,7.186277442814613
116,9.576359805993897
117,8.251115161942637
118,8.461602733741024
119,7.791133089900614
120,7.988669165725876
121,6.718088353018818
122,6.648480753043865
123,7.790230504355059
124,8.338352300268538
125,8.597196143181264
126,7.186277442814613
127,7.671969839770583
128,9.181126092845647
129,6.345040307946746
130,8.432800578606503
131,6.353240762315721
132,6.984514863660311
133,6.718088353018818
134,6.244571825886819
135,6.325664438337601
136,8.44443068833979
137,6.642232218799298
138,8.881916366982248
139,8.629341075215953
140,7.988669165725876
141,8.44443068833979
142,6.725845745968156
143,9.18037836698494
144,8.96796065847547
145,6.353240762315721
146,8.96796065847547
147,9.492196525113993
148,9.576359805993897
149,7.790230504355059
150,7.186277442814613
151,6.353240762315721
152,9.18000478759981
153,6.916886632598211
154,9.576359805993897
155,6.984514863660311
156,6.725845745968156
157,6.345040307946746
158,6.6418638993810815
159,8.432800578606503
160,6.348681027108284
161,7.790230504355059
162,8.432800578606503
163,7.988669165725876
164,7.671969839770583
165,6.244571825886819
166,8.64620355964876
167,6.984514863660311
168,6.777637006517143
169,6.6418638993810815
170,9.576359805993897
171,8.65485574749876
172,6.244571825886819
173,8.64620355964876
174,7.186277442814613
175,6.718088353018818
176,7.988669165725876
177,7.790230504355059
178,6.325664438337601
179,8.881916366982248
180,7.434421769201555
181,7.433804207746331
182,7.434421769201555
183,6.718088353018818
184,8.432800578606503
185,8.28022181142664
186,6.777637006517143
187,8.44443068833979
188,9.576359805993897
189,7.433804207746331
190,6.648480753043865
191,6.984514863660311
192,9.576359805993897
193,9.492196525113993
194,8.251115161942637
195,6.777637006517143
196,6.648480753043865
197,7.988669165725876
198,9.491859881151996
199,7.988669165725876
200,7.186277442814613
201,6.777637006517143
202,9.576359805993897
203,8.432800578606503
204,6.345040307946746
205,6.6418638993810815
206,6.6418638993810815
207,7.671969839770583
208,8.597196143181264
209,7.671969839770583
210,6.916886632598211
211,6.984514863660311
212,7.790230504355059
213,8.597196143181264
214,7.791133089900614
215,8.432800578606503
216,7.671969839770583
217,7.988669165725876
218,6.295973743358213
219,7.988669165725876
220,6.6418638993810815
221,6.325664438337601
222,6.244571825886819
223,8.881916366982248
224,6.719033307435771
225,8.597196143181264
226,6.244571825886819
227,8.432800578606503
228,7.988669165725876
229,7.029490257385727
230,8.44443068833979
231,8.585566033447982
232,6.6418638993810815
233,6.719033307435771
234,7.790230504355059
235,9.177017505371877
236,7.671969839770583
237,8.251115161942637
238,7.186277442814613
239,6.718088353018818
240,6.718088353018818
241,6.718088353018818
242,7.521047987233452
243,9.518899355752781
244,7.433804207746331
245,9.500586623064518
246,7.790230504355059
247,7.671969839770583
248,6.718088353018818
249,6.984514863660311
250,6.249496381734998
251,8.881916366982248
252,7.988669165725876
253,6.6418638993810815
254,9.176749221535276
255,6.718088353018818
256,7.790230504355059
257,8.44443068833979
258,9.576359805993897
259,8.96796065847547
260,6.3546470736504785
261,6.353240762315721
262,8.44443068833979
263,9.576359805993897
264,9.18037836698494
265,9.179069846868202
266,7.433804207746331
267,9.576359805993897
268,6.984514863660311
269,7.186277442814613
270,8.881916366982248
271,6.984514863660311
272,6.985896534728135
273,6.642232218799298
274,6.916886632598211
275,8.269728216449575
276,7.671969839770583
277,7.790230504355059
278,9.181126092845647
279,8.815256577787931
280,7.790230504355059
281,7.988669165725876
282,8.432800578606503
283,6.675809435105764
284,6.6418638993810815
285,8.881916366982248
286,9.492196525113993
287,7.434421769201555
288,9.17783868177747
289,7.186277442814613
290,7.988669165725876
291,7.790230504355059
292,8.432800578606503
293,6.353240762315721
294,8.658329251011853
295,8.251115161942637
296,7.790230504355059
297,6.6418638993810815
298,7.433804207746331
299,6.718088353018818
300,6.247623571573052
301,8.881916366982248
302,6.984514863660311
303,8.251115161942637
304,8.656431795897289
305,7.988669165725876
306,6.353240762315721
307,9.4898466222308
308,7.790230504355059
309,8.658329251011853
310,7.790230504355059
311,8.251115161942637
312,8.815256577787931
313,6.777637006517143
314,6.719033307435771
315,7.434421769201555
316,9.576359805993897
317,7.671969839770583
318,7.790230504355059
319,8.967104413314548
320,6.353240762315721
321,7.186277442814613
322,6.984514863660311
323,9.18037836698494
324,8.881916366982248
325,6.6418638993810815
326,8.432800578606503
327,8.904197395226882
328,6.642747605879711
329,8.579748014056111
330,7.988669165725876
331,8.121234650418225
332,8.44443068833979
333,7.790230504355059
334,8.646806929410406
335,9.181126092845647
336,8.585566033447982
337,8.432800578606503
338,9.176749221535276
339,8.658329251011853
340,9.17783868177747
341,6.718088353018818
342,8.44443068833979
343,6.353240762315721
344,6.777637006517143
345,8.881916366982248
346,8.44443068833979
347,8.881916366982248
348,7.790230504355059
349,8.251115161942637
350,7.434421769201555
351,9.576359805993897
352,6.916886632598211
353,7.186277442814613
354,8.432800578606503
355,9.181126092845647
356,6.718088353018818
357,8.64620355964876
358,8.269728216449575
359,8.658932620773502
360,6.353240762315721
361,7.433804207746331
362,9.49725361612795
363,8.96796065847547
364,7.988669165725876
365,7.433804207746331
366,9.17783868177747
367,7.43301856597255
368,6.345040307946746
369,7.671969839770583
370,6.6418638993810815
371,8.432800578606503
372,6.345040307946746
373,6.353240762315721
374,8.269728216449575
375,7.671969839770583
376,7.186277442814613
377,8.967104413314548
378,6.642232218799298
379,6.648480753043865
380,7.186277442814613
381,8.591378123789397
382,7.434421769201555
383,8.881916366982248
384,7.988669165725876
385,6.6418638993810815
386,8.881916366982248
387,7.790230504355059
388,6.6418638993810815
389,8.251115161942637
390,9.17783868177747
391,7.988669165725876
392,8.658932620773502
393,8.251115161942637
394,7.186277442814613
395,6.642747605879711
396,8.96796065847547
397,8.881916366982248
398,7.433804207746331
399,7.186277442814613
400,9.214853486734778
401,6.916886632598211
402,8.881916366982248
403,8.269728216449575
404,6.3546470736504785
405,6.6418638993810815
406,6.6418638993810815
407,8.579748014056111
408,6.6418638993810815
409,7.790230504355059
410,6.984514863660311
411,6.6418638993810815
412,6.6418638993810815
413,8.251115161942637
414,6.916886632598211
415,6.648480753043865
416,8.597196143181264
417,6.6418638993810815
418,7.790230504355059
419,8.269728216449575
420,7.433804207746331
421,6.777637006517143
422,7.988669165725876
423,6.353240762315721
424,6.777637006517143
425,6.777637006517143
426,9.176749221535276
427,9.181126092845647
428,9.492196525113993
429,6.327405268153983
430,8.881916366982248
431,6.675809435105764
432,7.988669165725876
433,6.345040307946746
434,8.881916366982248
435,6.353240762315721
436,7.988669165725876
437,8.432800578606503
438,6.353240762315721
439,8.881916366982248
440,7.989654105332621
441,6.718088353018818
442,6.777637006517143
443,7.988669165725876
444,6.353240762315721
445,8.35389928336864
446,6.984514863660311
447,6.718088353018818
448,7.434421769201555
449,9.491859881151996
450,9.576359805993897
451,8.646806929410406
452,6.718088353018818
453,6.719522358300878
454,9.176749221535276
455,8.64620355964876
456,6.249496381734998
457,7.790230504355059
458,8.432800578606503
459,9.576359805993897
460,6.777637006517143
461,6.718088353018818
462,8.967104413314548
463,6.353240762315721
464,9.54717568523019
465,8.597196143181264
466,7.790230504355059
467,6.6418638993810815
468,6.353240762315721
469,7.186277442814613
470,7.790230504355059
471,7.186277442814613
472,8.44443068833979
473,6.50731616751285
474,7.988669165725876
475,6.718088353018818
476,8.824052175384637
477,6.718088353018818
478,7.790230504355059
479,7.790230504355059
480,6.348681027108284
481,7.790230504355059
482,7.671969839770583
483,6.777637006517143
484,7.790230504355059
485,6.6418638993810815
486,8.881916366982248
487,8.312753898374012
488,7.790230504355059
489,8.251115161942637
490,7.671969839770583
491,6.725845745968156
492,9.17783868177747
493,6.325664438337601
494,8.904197395226882
495,7.9891529159188135
496,8.165274389421812
497,7.989654105332621
498,8.269728216449575
499,9.17783868177747
500,6.648480753043865
501,8.44443068833979
502,6.3505175638813425
503,8.251115161942637
504,6.916886632598211
505,7.988669165725876
506,6.984514863660311
507,7.433804207746331
508,8.44443068833979
509,6.718088353018818
510,6.718088353018818
511,7.434421769201555
512,8.260222106930275
513,6.984514863660311
514,8.312753898374012
515,9.576359805993897
516,6.325664438337601
517,7.433804207746331
518,8.597196143181264
519,6.249496381734998
520,7.186277442814613
521,6.249496381734998
522,9.17783868177747
523,8.432800578606503
524,6.917796680882982
525,6.642747605879711
526,6.6418638993810815
527,8.44443068833979
528,7.988669165725876
529,8.881916366982248
530,6.718088353018818
531,8.432800578606503
532,7.671969839770583
533,8.827042274639322
534,7.988669165725876
535,7.790230504355059
536,9.178110128402441
537,6.777637006517143
538,6.718088353018818
539,7.988669165725876
540,7.434421769201555
541,7.434421769201555
542,9.18037836698494
543,7.790230504355059
544,7.186277442814613
545,6.984514863660311
546,8.597196143181264
