id,price
0,9.685127957577075
1,7.2846267004578715
2,8.488389153678378
3,8.351601014216387
4,7.470315653714255
5,6.198709695692285
6,8.987163654652369
7,7.806180863051814
8,8.445943921994067
9,7.475099970552221
10,8.244390744033977
11,6.153480885425626
12,7.600646085727092
13,8.746875850449287
14,8.68114908360208
15,8.067490697953287
16,9.199687122776883
17,8.302158789452246
18,7.606032994520846
19,6.148894981520884
20,6.863172898512701
21,9.487827033305894
22,6.115082324462443
23,8.281527194945204
24,6.710924398080853
25,8.908247143419654
26,8.506662460803906
27,6.75636530923877
28,9.118088883103434
29,8.575776315504555
30,7.023676407335566
31,7.019143260585505
32,7.497314452861509
33,8.133902052905725
34,6.594380463847895
35,7.637926646303149
36,6.551773723353022
37,6.905743759790848
38,7.018421389100672
39,7.585911412150678
40,7.770498055322722
41,6.763177198086267
42,6.597920434487141
43,7.577982376355656
44,6.536437778274762
45,7.670815445821287
46,9.088164596116005
47,8.323733276544967
48,7.695286952546184
49,8.392616250393132
50,7.705109680647052
51,7.466419282080323
52,8.485743368362677
53,7.680528921551277
54,8.87515024066904
55,7.090481177713141
56,9.419879981712317
57,9.534661011806055
58,9.692040613132365
59,8.826508117683314
60,6.410179412931414
61,8.05880604663189
62,6.2370750146475125
63,6.135178976968731
64,6.575084882172843
65,6.249311009450936
66,8.659074174642225
67,6.369499151580657
68,8.162004805711694
69,6.738929324564084
70,6.724462250340479
71,6.76122911170631
72,7.694414102956814
73,6.4025225208963175
74,7.447522037323221
75,6.463060370919144
76,8.0062167078363
77,7.662375592471108
78,6.970311424595569
79,6.657065688423452
80,8.304124367481169
81,7.0596222524056715
82,6.585669330547756
83,8.75811061986733
84,6.7923469347629455
85,6.606195970876354
86,6.741724788623283
87,8.708717905118187
88,8.557558182653752
89,9.056294769105511
90,8.7532194193818
91,6.496634158251035
92,8.9810391535437
93,8.172034903003716
94,9.631509846724114
95,8.372303863855503
96,6.763225646067338
97,6.596126006312695
98,6.704290915507625
99,7.842059038784756
100,9.101690436905413
101,6.755874205530853
102,6.712467052309533
103,7.8077190793811395
104,7.929950387162676
105,9.235289857179174
106,6.542810978722026
107,8.498980359224804
108,8.452930900508258
109,6.379795882698121
110,9.550240965874382
111,8.850314002536438
112,7.579332666881126
113,8.308268114105912
114,8.45675544400239
115,6.908920348953597
116,9.560287687511314
117,8.292760307823636
118,8.576483089058996
119,8.15598019832582
120,8.122004386138478
121,6.618008214202797
122,6.622635542699057
123,7.763404038326922
124,8.192730384210618
125,8.636433371546637
126,7.231948811977781
127,7.836258236197516
128,9.309038199086855
129,6.407156122294182
130,8.356535425325996
131,6.234283583836556
132,6.808630843959618
133,6.758216281778925
134,6.319326509798741
135,6.241707515293985
136,8.527654518663793
137,6.675885456139238
138,8.797014273936377
139,8.819365211587218
140,8.077167592723324
141,8.482546931610258
142,6.494143823983794
143,9.24858656632873
144,9.00089723819079
145,6.359472833225004
146,9.043003601366445
147,9.675357624394813
148,9.617201226187273
149,7.938492596378111
